"","Número de CUI","Fecha del delito","Hora del delito","Estado","Municipio","Latitud","Longitud","Sexo de la Víctima","Edad de la víctima","tiempo_num","hora_delito","hora"
"2011","8152/2019","19/09/19","09:00:00 p. m.","ZACATECAS","VETAGRANDE","22.8958333","-102.4194444","Hombre",NA,9H 0M 0S,21H 0M 0S,21
"2012","8293/2019","20/09/19","05:00:00 a. m.","ZACATECAS","GUADALUPE","22.74008","-102.5038479","Hombre","25",5H 0M 0S,5H 0M 0S,5
"2013","8178/2019","20/09/19","05:00:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Hombre","36",5H 0M 0S,17H 0M 0S,17
"2014","8573/2019","20/09/19","08:10:00 a. m.","ZACATECAS","ZACATECAS",NA,NA,"Hombre","45",8H 10M 0S,8H 10M 0S,8
"2015","8571/2019","20/09/19","12:52:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Hombre",NA,12H 52M 0S,24H 52M 0S,24
"2016","5395/2018","21/09/19","06:20:00 p. m.","ZACATECAS","ZACATECAS","22.7592407","-102.542174","Hombre","18",6H 20M 0S,18H 20M 0S,18
"2017","8247/2019","21/09/19","06:00:00 p. m.","ZACATECAS","GUADALUPE","22.7549126","-102.5168927","Mujer","43",6H 0M 0S,18H 0M 0S,18
"2018","8175/2019","21/09/19","09:30:00 a. m.","ZACATECAS","GUADALUPE","22.7400007","-102.518752","Mujer","38",9H 30M 0S,9H 30M 0S,9
"2019","8148/2019","21/09/19","14:30:00",NA,"GUADALUPE",NA,NA,"Mujer","35",14H 30M 0S,14H 30M 0S,14
"2020","8181/2019","21/09/19","02:00:00 p. m.","ZACATECAS","GUADALUPE",NA,NA,"Hombre","39",2H 0M 0S,14H 0M 0S,14
"2021","8262/2019","21/09/19","13:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","65",13H 0M 0S,13H 0M 0S,13
"2022","10120/2019","21/09/19","20:30:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","46",20H 30M 0S,20H 30M 0S,20
"2023","8142/2019","22/09/19","09:00:00 a. m.","ZACATECAS","GUADALUPE","18.6853385","-68.4501446","Hombre","52",9H 0M 0S,9H 0M 0S,9
"2024","8138/2019","22/09/19","08:00:00 a. m.","ZACATECAS","GUADALUPE","22.7597058","-102.540561","Mujer","60",8H 0M 0S,8H 0M 0S,8
"2025","8195/2019","22/09/19","08:00:00 p. m.","ZACATECAS","ZACATECAS","22.7520301","-102.5714917","Hombre","43",8H 0M 0S,20H 0M 0S,20
"2026","8154/2019","23/09/19","12:00:00 p. m.","ZACATECAS","GUADALUPE","22.72003","-102.5024427","Hombre","40",12H 0M 0S,24H 0M 0S,24
"2027","7993/2019","23/09/19","11:00:00 p. m.","ZACATECAS","GUADALUPE","22.7565759","-102.511889","Hombre","69",11H 0M 0S,23H 0M 0S,23
"2028","8553/2019","23/09/19","08:30:00 p. m.","ZACATECAS","GUADALUPE",NA,NA,"Mujer","46",8H 30M 0S,20H 30M 0S,20
"2029","8226/2019","23/09/19","18:30:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","35",18H 30M 0S,18H 30M 0S,18
"2030","8187/2019","23/09/19","11:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","37",11H 0M 0S,11H 0M 0S,11
"2031","8171/2019","23/09/19","23:00:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","30",23H 0M 0S,23H 0M 0S,23
"2032","8455/2019","24/09/19","13:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","36",13H 0M 0S,13H 0M 0S,13
"2033","8260/2019","24/09/19","13:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","59",13H 0M 0S,13H 0M 0S,13
"2034","6370/2019","25/09/19","11:30:00 a. m.","ZACATECAS","GUADALUPE","22.7527695","-102.5296075","Hombre","33",11H 30M 0S,11H 30M 0S,11
"2035","8261/2019","25/09/19","04:15:00 a. m.","ZACATECAS","GUADALUPE","22.758667","-102.4799576","Mujer","42",4H 15M 0S,4H 15M 0S,4
"2036","6154/2019","26/09/19","06:00:00 p. m.","ZACATECAS","ZACATECAS","22.7479593","-102.612275","Hombre","53",6H 0M 0S,18H 0M 0S,18
"2037","8324/2018","26/09/19","15:00:00","ZACATECAS",NA,NA,NA,"Hombre",NA,15H 0M 0S,15H 0M 0S,15
"2038","9294/2019","27/09/19","14:30:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","22",14H 30M 0S,14H 30M 0S,14
"2039","8441/2019","27/09/19","4:00:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","37",4H 0M 0S,4H 0M 0S,4
"2040","8440/2019","27/09/19","01:30:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Mujer","22",1H 30M 0S,13H 30M 0S,13
"2041","8371/2019","28/09/19","07:30:00 a. m.","ZACATECAS","GUADALUPE","22.7596481","-102.5023329","Mujer","61",7H 30M 0S,7H 30M 0S,7
"2042","8367/2019","28/09/19","08:00:00 a. m.","ZACATECAS","ZACATECAS","22.7648829","-102.5753562","Mujer","29",8H 0M 0S,8H 0M 0S,8
"2043","8570/2019","28/09/19","22:30:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","45",22H 30M 0S,22H 30M 0S,22
"2044","8394/2019","29/09/19","09:00:00 p. m.","ZACATECAS","ZACATECAS","22.7763061","-102.5853836","Mujer","33",9H 0M 0S,21H 0M 0S,21
"2045","8403/2019","29/09/19","12:30:00","ZACATECAS","GUADALUPE","22.7667421","-102.5174196","Mujer","49",12H 30M 0S,12H 30M 0S,12
"2046","8781/2019","29/09/19","11:00:00 p. m.","ZACATECAS","TRANCOSO","22.7153746","-102.3265935","Hombre","40",11H 0M 0S,23H 0M 0S,23
"2047","8385/2019","29/09/19","12:08:00 a. m.","ZACATECAS","GUADALUPE","22.7609286","-102.5041277","Mujer","26",12H 8M 0S,12H 8M 0S,12
"2048","8392/2019","29/09/19","05:00:00 a. m.","ZACATECAS","ZACATECAS","22.7834328","-102.57223","Hombre","59",5H 0M 0S,5H 0M 0S,5
"2049","8522/2019","29/09/19","12:30:00 a. m.","ZACATECAS","GUADALUPE",NA,NA,"Hombre","27",12H 30M 0S,12H 30M 0S,12
"2050","8576/2019","30/09/19","11:00:00 p. m.","ZACATECAS","ZACATECAS","22.7719345","-102.58136","Hombre","26",11H 0M 0S,23H 0M 0S,23
"2051","8442/2019","30/09/19","10:50:00 a. m.","ZACATECAS","GUADALUPE","22.7486913","-102.5139056","Mujer","35",10H 50M 0S,10H 50M 0S,10
"2052","8447/2019","30/09/19","09:30:00 p. m.","ZACATECAS","GUADALUPE",NA,NA,"Hombre","36",9H 30M 0S,21H 30M 0S,21
"2053","8448/2019","30/09/19","05:00:00 p. m.","ZACATECAS","GUADALUPE","22.7440114","-102.518941","Hombre","21",5H 0M 0S,17H 0M 0S,17
"2054","8432/2019","30/09/19","02:00:00 p. m.","ZACATECAS","GUADALUPE","22.7544756","-102.5343699","Mujer","31",2H 0M 0S,14H 0M 0S,14
"2055","8419/2019","30/09/19","12:00:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Hombre","64",12H 0M 0S,24H 0M 0S,24
"2056","9657/2019","30/09/19","04:00:00 p. m.","ZACATECAS","ZACATECAS","22.7682797","-102.5752838","Hombre","29",4H 0M 0S,16H 0M 0S,16
"2057","9432/2019","30/09/19","16:40:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","28",16H 40M 0S,16H 40M 0S,16
"2058","8749/2019","01/10/19","15:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","56",15H 0M 0S,15H 0M 0S,15
"2059","8544/2019","03/10/19","10:00:00 p. m.","ZACATECAS","GUADALUPE","22.7395","-102.5110957","Hombre","53",10H 0M 0S,22H 0M 0S,22
"2060","8540/2019","03/10/19","04:30:00 p. m.","ZACATECAS","GUADALUPE","22.7501343","-102.525859","Hombre","57",4H 30M 0S,16H 30M 0S,16
"2061","8616/2019","03/10/19","18:30:00","ZACATECAS","GUADALUPE","22.7546396","-102.5184669","Mujer","73",18H 30M 0S,18H 30M 0S,18
"2062","202/2020","03/10/19","12:30:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","42",12H 30M 0S,12H 30M 0S,12
"2063","8713/2019","04/10/19","02:30:00 p. m.","ZACATECAS","GUADALUPE","22.758497","-102.4772409","Mujer","41",2H 30M 0S,14H 30M 0S,14
"2064","8586/2019","04/10/19","06:00:00 a. m.","ZACATECAS","ZACATECAS",NA,NA,"Hombre","25",6H 0M 0S,6H 0M 0S,6
"2065","8752/2019","04/10/19","0:00:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","25",0S,0S,0
"2066","5941/2018","05/10/19","11:00:00 a. m.","ZACATECAS","GUADALUPE","22.7835769","-102.4966462","Mujer","29",11H 0M 0S,11H 0M 0S,11
"2067","8596/2019","05/10/19","07:00:00 a. m.","ZACATECAS","ZACATECAS","22.7708555","-102.5832426","Hombre","49",7H 0M 0S,7H 0M 0S,7
"2068","8605/2019","05/10/19","09:30:00 p. m.","ZACATECAS","GUADALUPE",NA,NA,"Hombre","37",9H 30M 0S,21H 30M 0S,21
"2069","8591/2019","05/10/19","0:40:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","36",40M 0S,40M 0S,0
"2070","8739/2019","05/10/19","19:00:00","GUADALAJARA",NA,NA,NA,"Hombre",NA,19H 0M 0S,19H 0M 0S,19
"2071","5746/2018","06/10/19","01:00:00 p. m.","ZACATECAS","GUADALUPE","22.7595155","-102.4945088","Mujer","40",1H 0M 0S,13H 0M 0S,13
"2072","8622/2019","06/10/19","10:30:00 a. m.","ZACATECAS","GUADALUPE","22.7534507","-102.5146309","Hombre","44",10H 30M 0S,10H 30M 0S,10
"2073","8611/2019","06/10/19","12:00:00 p. m.","ZACATECAS","GUADALUPE","22.7565759","-102.511889","Hombre","42",12H 0M 0S,24H 0M 0S,24
"2074","8645/2019","06/10/19","16:00:00","ZACATECAS","ZACATECAS","22.776974","-102.59793","Mujer","49",16H 0M 0S,16H 0M 0S,16
"2075","8671/2019","07/10/19","04:30:00 p. m.","ZACATECAS","GUADALUPE",NA,NA,"Hombre","53",4H 30M 0S,16H 30M 0S,16
"2076","9661/2020","07/10/19","8:50:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","51",8H 50M 0S,8H 50M 0S,8
"2077","9822/2019","08/10/19","10:30:00 p. m.","ZACATECAS","GUADALUPE",NA,NA,"Mujer","24",10H 30M 0S,22H 30M 0S,22
"2078","8745/2019","09/10/19","07:15:00 p. m.","ZACATECAS","GUADALUPE","22.7480068","-102.517794","Hombre","56",7H 15M 0S,19H 15M 0S,19
"2079","8828/2019","09/10/19","17:50:00","ZACATECAS","ZACATECAS","22.759451","-102.5866594","Mujer","88",17H 50M 0S,17H 50M 0S,17
"2080","8738/2019","09/10/19","08:30:00 p. m.","ZACATECAS","ZACATECAS","22.766159","-102.5755526","Mujer","36",8H 30M 0S,20H 30M 0S,20
"2081","8711/2019","09/10/19","08:30:00 a. m.","ZACATECAS","ZACATECAS","22.7621168","-102.5975405","Hombre","33",8H 30M 0S,8H 30M 0S,8
"2082","8888/2019","09/10/19","9:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","18",9H 0M 0S,9H 0M 0S,9
"2083","8735/2019","09/10/19","0:00:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre",NA,0S,0S,0
"2084","5844/2018","10/10/19","11:10:00 a. m.","ZACATECAS","ZACATECAS","22.7839529","-102.61573","Mujer","29",11H 10M 0S,11H 10M 0S,11
"2085","8784/2019","10/10/19","09:00:00 p. m.","ZACATECAS","ZACATECAS","22.763129","-102.53802","Hombre","24",9H 0M 0S,21H 0M 0S,21
"2086","8750/2019","10/10/19","08:30:00 a. m.","ZACATECAS","ZACATECAS","22.761962","-102.582208","Hombre","18",8H 30M 0S,8H 30M 0S,8
"2087","8740/2019","10/10/19","10:40:00 p. m.","ZACATECAS","GUADALUPE","22.7503674","-102.4475383","Hombre","61",10H 40M 0S,22H 40M 0S,22
"2088","8763/2019","10/10/19","11:15:00 a. m.","ZACATECAS","ZACATECAS",NA,NA,"Mujer","74",11H 15M 0S,11H 15M 0S,11
"2089","8779/2019","10/10/19","0:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","39",0S,0S,0
"2090","9200/2019","11/10/19","9:00:00","ZACATECAS","GUADALUPE","22.7741147","-102.58603","Hombre","43",9H 0M 0S,9H 0M 0S,9
"2091","8801/2019","11/10/19","0:00:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","60",0S,0S,0
"2092","8848/2019","12/10/19","05:00:00 p. m.","ZACATECAS","GUADALUPE","22.7555327","-102.5285353","Hombre","33",5H 0M 0S,17H 0M 0S,17
"2093","8842/2019","13/10/19","5:00:00","ZACATECAS","GUADALUPE","22.7565759","-102.511889","Mujer","20",5H 0M 0S,5H 0M 0S,5
"2094","89/19","13/10/19","08:15:00 p. m.","ZACATECAS","GUADALUPE",NA,NA,"Mujer",NA,8H 15M 0S,20H 15M 0S,20
"2095","8900/2019","14/10/19","11:00:00 a. m.","ZACATECAS","GUADALUPE","22.7634635","-102.5373462","Hombre","26",11H 0M 0S,11H 0M 0S,11
"2096","8973/2019","14/10/19","17:00:00","ZACATECAS","GUADALUPE","22.7401278","-102.5154782","Hombre","44",17H 0M 0S,17H 0M 0S,17
"2097","8916/2019","14/10/19","6:30:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","73",6H 30M 0S,6H 30M 0S,6
"2098","8918/2019","14/10/19","12:00:00 a. m.","ZACATECAS","GUADALUPE",NA,NA,"Hombre","40",12H 0M 0S,12H 0M 0S,12
"2099","8886/2019","15/10/19","07:30:00 p. m.","ZACATECAS","ZACATECAS","22.7589073","-102.5950723","Mujer","28",7H 30M 0S,19H 30M 0S,19
"2100","8960/2019","16/10/19","08:00:00 a. m.","ZACATECAS","GUADALUPE","22.7565759","-102.511889","Hombre","73",8H 0M 0S,8H 0M 0S,8
"2101","9073/2019","16/10/19","09:00:00 a. m.","ZACATECAS","ZACATECAS","22.743253","-102.5953575","Hombre","46",9H 0M 0S,9H 0M 0S,9
"2102","9003/2019","17/10/19","01:00:00 a. m.","ZACATECAS","GUADALUPE",NA,NA,"Mujer","66",1H 0M 0S,1H 0M 0S,1
"2103","9424/2019","18/10/19","01:00:00 p. m.","ZACATECAS","ZACATECAS","22.7707851","-102.5715321","Mujer","56",1H 0M 0S,13H 0M 0S,13
"2104","9229/2019","18/10/19","3:00:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","41",3H 0M 0S,3H 0M 0S,3
"2105","9238/2019","18/10/19","10:40:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","28",10H 40M 0S,10H 40M 0S,10
"2106","9070/2019","18/10/19","10:20:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","57",10H 20M 0S,10H 20M 0S,10
"2107","9023/2019","18/10/19","13:50:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","40",13H 50M 0S,13H 50M 0S,13
"2108","9039/2019","19/10/19","03:00:00 a. m.","ZACATECAS","GUADALUPE",NA,NA,"Hombre","45",3H 0M 0S,3H 0M 0S,3
"2109","9038/2019","19/10/19","12:30:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","27",12H 30M 0S,12H 30M 0S,12
"2110","9115/2019","19/10/19","20:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","54",20H 0M 0S,20H 0M 0S,20
"2111","9116/2019","20/10/19","08:00:00 a. m.","ZACATECAS","ZACATECAS","23.634501","-102.552784","Hombre","26",8H 0M 0S,8H 0M 0S,8
"2112","9051/2019","20/10/19","12:00:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","71",12H 0M 0S,12H 0M 0S,12
"2113","9049/2019","20/10/19","01:00:00 a. m.","ZACATECAS","GUADALUPE",NA,NA,"Hombre","41",1H 0M 0S,1H 0M 0S,1
"2114","9118/2019","21/10/19","11:00:00 a. m.","ZACATECAS","GUADALUPE","22.7548521","-102.52418","Mujer","62",11H 0M 0S,11H 0M 0S,11
"2115","9108/2019","21/10/19","11:00:00 a. m.","ZACATECAS","GUADALUPE",NA,NA,"Mujer","63",11H 0M 0S,11H 0M 0S,11
"2116","9191/2019","21/10/19","07:30:00 a. m.","ZACATECAS","ZACATECAS","22.7725247","-102.59908","Mujer","30",7H 30M 0S,7H 30M 0S,7
"2117","9066/2019","21/10/19","7:30:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","28",7H 30M 0S,7H 30M 0S,7
"2118","9223/2019","22/10/19","04:00:00 p. m.","ZACATECAS","ZACATECAS","22.776257","-102.5756924","Hombre","33",4H 0M 0S,16H 0M 0S,16
"2119","9224/2019","22/10/19","08:40:00 p. m.","ZACATECAS","GUADALUPE","22.7569195","-102.5012168","Mujer","55",8H 40M 0S,20H 40M 0S,20
"2120","9226/2019","22/10/19","09:30:00 p. m.","ZACATECAS","ZACATECAS","22.7524371","-102.5728395","Mujer","29",9H 30M 0S,21H 30M 0S,21
"2121","9214/2019","23/10/19","22:00:00","ZACATECAS","GUADALUPE","22.7108352","-102.5196355","Mujer","35",22H 0M 0S,22H 0M 0S,22
"2122","9190/2019","23/10/19","17:20:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","24",17H 20M 0S,17H 20M 0S,17
"2123","91/2019","24/10/19","07:30:00 a. m.","ZACATECAS","GUADALUPE","22.8223889","-102.4050954","Hombre","67",7H 30M 0S,7H 30M 0S,7
"2124","9212/2019","24/10/19","02:00:00 p. m.","ZACATECAS","ZACATECAS","22.7813873","-102.618927","Hombre","44",2H 0M 0S,14H 0M 0S,14
"2125","9216/2019","24/10/19","0:00:00","ZACATECAS","GUADALUPE","22.7583379","-102.502741","Mujer","27",0S,0S,0
"2126","9394/2019","24/10/19","11:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","54",11H 0M 0S,11H 0M 0S,11
"2127","9250/2019","25/10/19","02:10:00 p. m.","ZACATECAS","ZACATECAS","22.7571852","-102.5895463","Mujer","54",2H 10M 0S,14H 10M 0S,14
"2128","9234/2019","25/10/19","06:00:00 a. m.","ZACATECAS","ZACATECAS","22.7655896","-102.5695131","Hombre","55",6H 0M 0S,6H 0M 0S,6
"2129","9358/2019","25/10/19","08:50:00 p. m.","ZACATECAS","ZACATECAS","22.7696316","-102.6117055","Mujer","35",8H 50M 0S,20H 50M 0S,20
"2130","9247/2019","25/10/19","02:00:00 a. m.","ZACATECAS","GUADALUPE","22.7331868","-102.5226326","Mujer","39",2H 0M 0S,2H 0M 0S,2
"2131","9275/2019","25/10/19","12:30:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","33",12H 30M 0S,12H 30M 0S,12
"2132","9313/2019","25/10/19","6:15:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","55",6H 15M 0S,6H 15M 0S,6
"2133","9271/2019","25/10/19","07:00:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Hombre","50",7H 0M 0S,19H 0M 0S,19
"2134","9262/2019","25/10/19","04:15:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Mujer","22",4H 15M 0S,16H 15M 0S,16
"2135","36/2019","26/10/19","11:00:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","65",11H 0M 0S,11H 0M 0S,11
"2136","9281/2019","26/10/19","14:30:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","39",14H 30M 0S,14H 30M 0S,14
"2137","9280/2019","26/10/19","12:30:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","58",12H 30M 0S,12H 30M 0S,12
"2138","6347/2018","27/10/19","12:02:00 a. m.","ZACATECAS","ZACATECAS","22.7569768","-102.5704012","Hombre","46",12H 2M 0S,12H 2M 0S,12
"2139","9310/2019","27/10/19","10:00:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","40",10H 0M 0S,10H 0M 0S,10
"2140","9320/2019","27/10/19","12:30:00","ZACATECAS","GUADALUPE",NA,NA,"Mujer","22",12H 30M 0S,12H 30M 0S,12
"2141","9387/2019","27/10/19","11:00:00","ZACATECAS","GENARO CODINA",NA,NA,"Hombre","46",11H 0M 0S,11H 0M 0S,11
"2142","9359/2019","28/10/19","13:00:00","ZACATECAS","GUADALUPE",NA,NA,"Mujer","41",13H 0M 0S,13H 0M 0S,13
"2143","9533/2019","29/10/19","04:00:00 p. m.","ZACATECAS","ZACATECAS","22.7608813","-102.5486061","Mujer","44",4H 0M 0S,16H 0M 0S,16
"2144","9580/2019","30/10/19","11:00:00","ZACATECAS","ZACATECAS","22.7672893","-102.5931072","Mujer","46",11H 0M 0S,11H 0M 0S,11
"2145","9503/2019","30/10/19","0:00:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","38",0S,0S,0
"2146","9445/2019","31/10/19","14:30:00","ZACATECAS","GUADALUPE","22.757472","-102.5003139","Hombre","25",14H 30M 0S,14H 30M 0S,14
"2147","9559/2019","31/10/19","10:00:00","ZACATECAS","ZACATECAS","22.7495573","-102.6093011","Hombre","35",10H 0M 0S,10H 0M 0S,10
"2148","9422/2019","31/10/19","7:30:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","31",7H 30M 0S,7H 30M 0S,7
"2149","9420/2019","31/10/19","0:10:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","73",10M 0S,10M 0S,0
"2150","9453/2019","01/11/19","12:10:00 a. m.","ZACATECAS","GUADALUPE",NA,NA,"Mujer","40",12H 10M 0S,12H 10M 0S,12
"2151","9484/2019","01/11/19","05:30:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Mujer","46",5H 30M 0S,17H 30M 0S,17
"2152","9502/2019","01/11/19","13:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","60",13H 0M 0S,13H 0M 0S,13
"2153","9475/2019","02/11/19","06:30:00 a. m.","ZACATECAS","GUADALUPE","22.7424455","-102.5130594","Hombre","27",6H 30M 0S,6H 30M 0S,6
"2154","9476/2019","02/11/19","1:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","31",1H 0M 0S,1H 0M 0S,1
"2155","9574/2019","02/11/19","11:00:00 p. m.","ZACATECAS","GUADALUPE",NA,NA,"Hombre","57",11H 0M 0S,23H 0M 0S,23
"2156","10397/2019","03/11/19","8:00:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","50",8H 0M 0S,8H 0M 0S,8
"2157","9549/2019","03/11/19","11:30:00 a. m.","ZACATECAS","ZACATECAS",NA,NA,"Mujer","34",11H 30M 0S,11H 30M 0S,11
"2158","9558/2019","04/11/19","09:00:00 a. m.","ZACATECAS","ZACATECAS",NA,NA,"Mujer","43",9H 0M 0S,9H 0M 0S,9
"2159","9573/2019","04/11/19","10:30:00 a. m.","ZACATECAS","ZACATECAS",NA,NA,"Mujer","34",10H 30M 0S,10H 30M 0S,10
"2160","9565/2019","04/11/19","23:00:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","32",23H 0M 0S,23H 0M 0S,23
"2161","9553/2019","04/11/19","08:00:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Hombre","56",8H 0M 0S,20H 0M 0S,20
"2162","9551/2019","04/11/19","09:00:00 a. m.","ZACATECAS",NA,NA,NA,"Hombre","47",9H 0M 0S,9H 0M 0S,9
"2163","9600/2019","05/11/19","06:00:00 p. m.","ZACATECAS","GUADALUPE",NA,NA,"Mujer","63",6H 0M 0S,18H 0M 0S,18
"2164","9606/2019","05/11/19","07:00:00 a. m.","ZACATECAS",NA,NA,NA,"Hombre","36",7H 0M 0S,7H 0M 0S,7
"2165","9595/2019","05/11/19","11:00:00 a. m.","ZACATECAS","ZACATECAS",NA,NA,"Hombre","50",11H 0M 0S,11H 0M 0S,11
"2166","9647/2019","05/11/19","14:30:00","ZACATECAS","GUADALUPE","22.7108352","-102.5196355","Mujer","34",14H 30M 0S,14H 30M 0S,14
"2167","9560/2019","05/11/19","23:00:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","45",23H 0M 0S,23H 0M 0S,23
"2168","9602/2019","05/11/19","14:00:00","ZACATECAS","PANUCO",NA,NA,"Hombre","57",14H 0M 0S,14H 0M 0S,14
"2169","9601/2019","05/11/19","07:40:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Hombre","62",7H 40M 0S,19H 40M 0S,19
"2170","9638/2019","06/11/19","01:00:00 p. m.","ZACATECAS","ZACATECAS","22.7577057","-102.5639294","Hombre","86",1H 0M 0S,13H 0M 0S,13
"2171","9335/2019","06/11/19","14:00:00","ZACATECAS","GUADALUPE",NA,NA,"Mujer","24",14H 0M 0S,14H 0M 0S,14
"2172","9636/2019","06/11/19","9:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","57",9H 0M 0S,9H 0M 0S,9
"2173","10664/2019","06/11/19","2:00:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","46",2H 0M 0S,2H 0M 0S,2
"2174","9679/2019","07/11/19","09:00:00 p. m.","ZACATECAS","GUADALUPE","22.7718614","-102.4817335","Hombre","29",9H 0M 0S,21H 0M 0S,21
"2175","10254/2019","07/11/19","21:14:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","50",21H 14M 0S,21H 14M 0S,21
"2176","9696/2019","07/11/19","15:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","41",15H 0M 0S,15H 0M 0S,15
"2177","9663/2019","07/11/19","12:30:00","ZACATECAS","PANUCO",NA,NA,"Hombre","23",12H 30M 0S,12H 30M 0S,12
"2178","9753/2019","08/11/19","11:15:00 p. m.","ZACATECAS","ZACATECAS","22.7400182","-102.5879775","Hombre","35",11H 15M 0S,23H 15M 0S,23
"2179","9747/2019","08/11/19","07:48:00 p. m.","ZACATECAS","GUADALUPE",NA,NA,"Hombre","21",7H 48M 0S,19H 48M 0S,19
"2180","9744/2019","08/11/19","0:00:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","46",0S,0S,0
"2181","9724/2019","09/11/19","17:00:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","43",17H 0M 0S,17H 0M 0S,17
"2182","41/2019","09/11/19","17:40:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","27",17H 40M 0S,17H 40M 0S,17
"2183","9746/2019","09/11/19","7:00:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","25",7H 0M 0S,7H 0M 0S,7
"2184","46/2019","09/11/19","2:00:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","37",2H 0M 0S,2H 0M 0S,2
"2185","9725/2019","09/11/19","12:20:00","ZACATECAS","ZACATECAS",NA,NA,"Hombre","33",12H 20M 0S,12H 20M 0S,12
"2186","9748/2019","10/11/19","06:30:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Hombre","43",6H 30M 0S,18H 30M 0S,18
"2187","97/2019","10/11/19","09:30:00 p. m.","ZACATECAS","ZACATECAS",NA,NA,"Mujer","26",9H 30M 0S,21H 30M 0S,21
"2188","9774/2019","10/11/19","01:00:00 a. m.","ZACATECAS","GUADALUPE",NA,NA,"Mujer","41",1H 0M 0S,1H 0M 0S,1
"2189","9757/2019","11/11/19","12:00:00","ZACATECAS","ZACATECAS",NA,NA,"Mujer","36",12H 0M 0S,12H 0M 0S,12
"2190","9785/2019","11/11/19","23:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","19",23H 0M 0S,23H 0M 0S,23
"2191","65/2019","11/11/19","22:00:00","ZACATECAS","GUADALUPE",NA,NA,"Mujer","31",22H 0M 0S,22H 0M 0S,22
"2192","56/2019","11/11/19","11:00:00","ZACATECAS","GUADALUPE",NA,NA,"Hombre","34",11H 0M 0S,11H 0M 0S,11
